timestamp,model,task_id,prompt_tokens,response_tokens,duration_sec,cost_usd
2025-05-21T02:24:28.206012,claude-3-haiku-20240307,claude:23945053:4,903,0,0.69,0.001806
2025-05-21T02:24:29.317781,claude-3-haiku-20240307,claude:23945053:5,897,0,1.11,0.001794
2025-05-21T02:24:30.276985,claude-3-haiku-20240307,claude:23945053:6,918,0,0.96,0.001836
2025-05-21T02:24:31.036512,claude-3-haiku-20240307,claude:23945053:7,901,0,0.76,0.001802
2025-05-21T02:24:31.878922,claude-3-haiku-20240307,claude:37490948:5,845,0,0.84,0.00169
2025-05-21T02:24:32.911254,claude-3-haiku-20240307,claude:37490948:6,853,0,1.03,0.001706
2025-05-21T02:24:33.821336,claude-3-haiku-20240307,claude:37490948:7,852,0,0.91,0.001704
2025-05-21T02:24:34.664809,claude-3-haiku-20240307,claude:37352204:5,856,0,0.84,0.001712
2025-05-21T02:24:35.402619,claude-3-haiku-20240307,claude:37352204:6,858,0,0.74,0.001716
2025-05-21T02:24:38.620146,claude-3-haiku-20240307,claude:20410185:1,755,0,3.22,0.00151
2025-05-21T02:24:39.805009,claude-3-haiku-20240307,claude:20410185:2,760,0,1.18,0.00152
2025-05-21T02:24:40.980854,claude-3-haiku-20240307,claude:20410185:3,759,0,1.18,0.001518
2025-05-21T02:24:41.930594,claude-3-haiku-20240307,claude:20410185:4,751,0,0.95,0.001502
2025-05-21T02:24:43.029109,claude-3-haiku-20240307,claude:27755771:4,922,0,1.1,0.001844
2025-05-21T02:24:43.724358,claude-3-haiku-20240307,claude:27755771:5,877,0,0.69,0.001754
2025-05-21T02:24:44.498613,claude-3-haiku-20240307,claude:3420112:5,819,0,0.77,0.001638
2025-05-21T02:24:46.012644,claude-3-haiku-20240307,claude:3420112:6,829,0,1.51,0.001658
2025-05-21T02:24:46.951307,claude-3-haiku-20240307,claude:3420112:7,826,0,0.94,0.001652
2025-05-21T02:24:47.783006,claude-3-haiku-20240307,claude:3420112:8,828,0,0.83,0.001656
2025-05-21T02:24:48.622168,claude-3-haiku-20240307,claude:3420112:9,843,0,0.84,0.001686
2025-05-21T02:24:49.782529,claude-3-haiku-20240307,claude:17051598:2,785,0,1.16,0.00157
2025-05-21T02:24:50.725808,claude-3-haiku-20240307,claude:17051598:3,799,0,0.94,0.001598
2025-05-21T02:24:51.894071,claude-3-haiku-20240307,claude:17051598:4,798,0,1.17,0.001596
2025-05-21T02:24:52.626778,claude-3-haiku-20240307,claude:28114624:6,1083,0,0.73,0.002166
2025-05-21T02:24:53.477376,claude-3-haiku-20240307,claude:28114624:8,1082,0,0.85,0.002164
2025-05-21T02:24:54.570877,claude-3-haiku-20240307,claude:28114624:9,1094,0,1.09,0.002188
2025-05-21T02:24:57.750577,claude-3-haiku-20240307,claude:28114624:10,1125,0,3.18,0.00225
2025-05-21T02:24:58.738992,claude-3-haiku-20240307,claude:28114624:11,1110,0,0.99,0.00222
2025-05-21T02:24:59.387893,claude-3-haiku-20240307,claude:28114624:12,1086,0,0.65,0.002172
2025-05-21T02:25:00.019962,claude-3-haiku-20240307,claude:28114624:14,1092,0,0.63,0.002184
2025-05-21T02:25:00.750817,claude-3-haiku-20240307,claude:28114624:15,1082,0,0.73,0.002164
2025-05-21T02:25:03.855080,claude-3-haiku-20240307,claude:11131883:3,970,0,3.1,0.00194
2025-05-21T02:25:05.755427,claude-3-haiku-20240307,claude:11131883:4,996,0,1.9,0.001992
2025-05-21T02:25:06.462103,claude-3-haiku-20240307,claude:11131883:5,970,0,0.71,0.00194
2025-05-21T02:25:07.256987,claude-3-haiku-20240307,claude:11131883:7,966,0,0.79,0.001932
2025-05-21T02:25:07.862292,claude-3-haiku-20240307,claude:19041664:3,778,0,0.6,0.001556
2025-05-21T02:25:09.747645,claude-3-haiku-20240307,claude:19041664:4,781,0,1.88,0.001562
2025-05-21T02:25:10.470372,claude-3-haiku-20240307,claude:19041664:5,790,0,0.72,0.00158
2025-05-21T02:25:11.166453,claude-3-haiku-20240307,claude:19041664:6,778,0,0.7,0.001556
2025-05-21T02:25:11.867954,claude-3-haiku-20240307,claude:22971227:5,873,0,0.7,0.001746
2025-05-21T02:25:15.000640,claude-3-haiku-20240307,claude:22971227:6,919,0,3.13,0.001838
2025-05-21T02:25:15.825813,claude-3-haiku-20240307,claude:22971227:7,874,0,0.82,0.001748
2025-05-21T02:25:17.062310,claude-3-haiku-20240307,claude:22971227:8,929,0,1.24,0.001858
2025-05-21T02:25:18.058189,claude-3-haiku-20240307,claude:22971227:9,916,0,1.0,0.001832
2025-05-21T02:25:18.912094,claude-3-haiku-20240307,claude:975589:2,631,0,0.85,0.001262
2025-05-21T02:25:20.178945,claude-3-haiku-20240307,claude:975589:3,666,0,1.27,0.001332
2025-05-21T02:25:20.858331,claude-3-haiku-20240307,claude:34077824:3,914,0,0.68,0.001828
2025-05-21T02:25:21.902913,claude-3-haiku-20240307,claude:34077824:7,939,0,1.04,0.001878
2025-05-21T02:25:22.648456,claude-3-haiku-20240307,claude:34077824:8,921,0,0.74,0.001842
2025-05-21T02:25:23.464226,claude-3-haiku-20240307,claude:34077824:9,923,0,0.81,0.001846
2025-05-21T02:25:26.636469,claude-3-haiku-20240307,claude:34077824:11,916,0,3.17,0.001832
2025-05-21T02:25:27.492623,claude-3-haiku-20240307,claude:34077824:12,935,0,0.86,0.00187
2025-05-21T02:25:28.381951,claude-3-haiku-20240307,claude:21049259:2,882,0,0.89,0.001764
2025-05-21T02:25:29.162973,claude-3-haiku-20240307,claude:21049259:3,879,0,0.78,0.001758
2025-05-21T02:25:30.121233,claude-3-haiku-20240307,claude:21049259:4,919,0,0.96,0.001838
2025-05-21T02:25:31.169531,claude-3-haiku-20240307,claude:21049259:5,882,0,1.05,0.001764
2025-05-21T02:25:31.933527,claude-3-haiku-20240307,claude:27736158:4,947,0,0.76,0.001894
2025-05-21T02:25:35.558666,claude-3-haiku-20240307,claude:27736158:5,989,0,3.62,0.001978
2025-05-21T02:25:38.385320,claude-3-haiku-20240307,claude:27736158:6,1005,0,2.83,0.00201
2025-05-21T02:25:39.527655,claude-3-haiku-20240307,claude:27736158:7,982,0,1.14,0.001964
2025-05-21T02:25:40.234768,claude-3-haiku-20240307,claude:2562571:3,576,0,0.71,0.001152
2025-05-21T02:25:40.955279,claude-3-haiku-20240307,claude:10592246:1,890,0,0.72,0.00178
2025-05-21T02:25:41.686734,claude-3-haiku-20240307,claude:10592246:2,896,0,0.73,0.001792
2025-05-21T02:25:42.359991,claude-3-haiku-20240307,claude:10592246:3,884,0,0.67,0.001768
2025-05-21T02:25:43.398150,claude-3-haiku-20240307,claude:10592246:4,933,0,1.04,0.001866
2025-05-21T02:25:44.130580,claude-3-haiku-20240307,claude:10592246:5,899,0,0.73,0.001798
2025-05-21T02:25:44.857834,claude-3-haiku-20240307,claude:10592246:6,890,0,0.73,0.00178
2025-05-21T02:25:45.783376,claude-3-haiku-20240307,claude:10592246:8,937,0,0.92,0.001874
2025-05-21T02:25:46.904668,claude-3-haiku-20240307,claude:34143881:6,984,0,1.12,0.001968
2025-05-21T02:25:48.019835,claude-3-haiku-20240307,claude:34143881:7,959,0,1.11,0.001918
2025-05-21T02:25:49.325267,claude-3-haiku-20240307,claude:34143881:8,984,0,1.3,0.001968
2025-05-21T02:25:49.968528,claude-3-haiku-20240307,claude:34143881:9,961,0,0.64,0.001922
2025-05-21T02:25:51.352548,claude-3-haiku-20240307,claude:34143881:10,986,0,1.38,0.001972
2025-05-21T02:25:52.506773,claude-3-haiku-20240307,claude:18970220:3,895,0,1.15,0.00179
2025-05-21T02:25:53.372317,claude-3-haiku-20240307,claude:18970220:4,862,0,0.86,0.001724
2025-05-21T02:25:56.421650,claude-3-haiku-20240307,claude:18970220:6,844,0,3.05,0.001688
2025-05-21T02:25:57.200789,claude-3-haiku-20240307,claude:27667546:5,916,0,0.78,0.001832
2025-05-21T02:25:57.817301,claude-3-haiku-20240307,claude:27667546:6,891,0,0.62,0.001782
2025-05-21T02:25:58.973719,claude-3-haiku-20240307,claude:27667546:8,898,0,1.16,0.001796
2025-05-21T02:26:00.082114,claude-3-haiku-20240307,claude:27667546:9,935,0,1.11,0.00187
2025-05-21T02:26:00.673822,claude-3-haiku-20240307,claude:9353857:6,959,0,0.59,0.001918
2025-05-21T02:26:01.760401,claude-3-haiku-20240307,claude:9353857:9,953,0,1.09,0.001906
2025-05-21T02:26:02.342677,claude-3-haiku-20240307,claude:9353857:10,963,0,0.58,0.001926
2025-05-21T02:26:05.154927,claude-3-haiku-20240307,claude:9353857:11,973,0,2.81,0.001946
2025-05-21T02:26:06.201443,claude-3-haiku-20240307,claude:9353857:12,985,0,1.05,0.00197
2025-05-21T02:26:06.957068,claude-3-haiku-20240307,claude:8233986:4,860,0,0.75,0.00172
2025-05-21T02:26:07.565428,claude-3-haiku-20240307,claude:8233986:5,854,0,0.61,0.001708
2025-05-21T02:26:08.273223,claude-3-haiku-20240307,claude:8233986:6,876,0,0.71,0.001752
2025-05-21T02:26:08.959525,claude-3-haiku-20240307,claude:8233986:7,854,0,0.69,0.001708
2025-05-21T02:26:09.684477,claude-3-haiku-20240307,claude:23549407:5,945,0,0.72,0.00189
2025-05-21T02:26:12.577763,claude-3-haiku-20240307,claude:23549407:6,924,0,2.89,0.001848
2025-05-21T02:26:13.543952,claude-3-haiku-20240307,claude:23549407:7,932,0,0.97,0.001864
2025-05-21T02:26:14.231481,claude-3-haiku-20240307,claude:23549407:8,934,0,0.69,0.001868
2025-05-21T02:26:14.865256,claude-3-haiku-20240307,claude:23549407:9,912,0,0.63,0.001824
2025-05-21T02:26:15.684222,claude-3-haiku-20240307,claude:11798752:2,778,0,0.82,0.001556
2025-05-21T02:26:18.700202,claude-3-haiku-20240307,claude:11798752:3,817,0,3.02,0.001634
2025-05-21T02:26:19.937182,claude-3-haiku-20240307,claude:11798752:4,804,0,1.24,0.001608
2025-05-21T02:26:21.361125,claude-3-haiku-20240307,claude:11798752:5,794,0,1.42,0.001588
2025-05-21T02:26:21.929490,claude-3-haiku-20240307,claude:38124204:1,979,0,0.57,0.001958
2025-05-21T02:26:22.617173,claude-3-haiku-20240307,claude:38124204:5,994,0,0.69,0.001988
2025-05-21T02:26:23.521162,claude-3-haiku-20240307,claude:38124204:6,995,0,0.9,0.00199
2025-05-21T02:26:24.350111,claude-3-haiku-20240307,claude:38124204:7,1000,0,0.83,0.002
2025-05-21T02:26:25.178559,claude-3-haiku-20240307,claude:38124204:9,988,0,0.83,0.001976
2025-05-21T02:26:28.301992,claude-3-haiku-20240307,claude:38124204:10,1018,0,3.12,0.002036
2025-05-21T02:26:29.249051,claude-3-haiku-20240307,claude:38124204:11,994,0,0.95,0.001988
2025-05-21T02:26:30.589850,claude-3-haiku-20240307,claude:38124204:12,1008,0,1.34,0.002016
2025-05-21T02:26:31.209271,claude-3-haiku-20240307,claude:26021346:12,973,0,0.62,0.001946
2025-05-21T02:26:32.156205,claude-3-haiku-20240307,claude:26021346:13,984,0,0.95,0.001968
2025-05-21T02:26:33.038107,claude-3-haiku-20240307,claude:3367658:2,844,0,0.88,0.001688
2025-05-21T02:26:34.047809,claude-3-haiku-20240307,claude:3367658:3,858,0,1.01,0.001716
2025-05-21T02:26:34.784559,claude-3-haiku-20240307,claude:3367658:4,852,0,0.74,0.001704
2025-05-21T02:26:35.675744,claude-3-haiku-20240307,claude:3367658:5,849,0,0.89,0.001698
2025-05-21T02:26:38.599238,claude-3-haiku-20240307,claude:3367658:6,840,0,2.92,0.00168
2025-05-21T02:26:39.481477,claude-3-haiku-20240307,claude:3367658:7,831,0,0.88,0.001662
2025-05-21T02:26:40.334572,claude-3-haiku-20240307,claude:3367658:8,884,0,0.85,0.001768
2025-05-21T02:26:41.418691,claude-3-haiku-20240307,claude:16133256:3,1068,0,1.08,0.002136
2025-05-21T02:26:42.208222,claude-3-haiku-20240307,claude:16133256:4,1047,0,0.79,0.002094
2025-05-21T02:26:43.160431,claude-3-haiku-20240307,claude:16133256:7,1097,0,0.95,0.002194
2025-05-21T02:26:44.068385,claude-3-haiku-20240307,claude:16133256:9,1059,0,0.91,0.002118
2025-05-21T02:26:45.198681,claude-3-haiku-20240307,claude:16133256:10,1106,0,1.13,0.002212
2025-05-21T02:26:46.174089,claude-3-haiku-20240307,claude:26414996:5,807,0,0.97,0.001614
2025-05-21T02:26:49.014136,claude-3-haiku-20240307,claude:26414996:6,822,0,2.84,0.001644
2025-05-21T02:26:49.793068,claude-3-haiku-20240307,claude:26414996:7,820,0,0.78,0.00164
2025-05-21T02:26:50.497804,claude-3-haiku-20240307,claude:30574116:1,924,0,0.7,0.001848
2025-05-21T02:26:51.254305,claude-3-haiku-20240307,claude:30574116:2,947,0,0.76,0.001894
2025-05-21T02:26:52.326445,claude-3-haiku-20240307,claude:30574116:5,991,0,1.07,0.001982
2025-05-21T02:26:53.309589,claude-3-haiku-20240307,claude:30574116:6,945,0,0.98,0.00189
2025-05-21T02:26:54.330261,claude-3-haiku-20240307,claude:30574116:7,950,0,1.02,0.0019
2025-05-21T02:26:55.307750,claude-3-haiku-20240307,claude:30691748:7,866,0,0.98,0.001732
2025-05-21T02:26:56.002469,claude-3-haiku-20240307,claude:30691748:8,859,0,0.69,0.001718
2025-05-21T02:26:56.991174,claude-3-haiku-20240307,claude:30691748:9,853,0,0.99,0.001706
2025-05-21T02:26:58.307701,claude-3-haiku-20240307,claude:30691748:10,857,0,1.32,0.001714
2025-05-21T02:26:59.216498,claude-3-haiku-20240307,claude:18690111:5,1177,0,0.91,0.002354
2025-05-21T02:27:02.326716,claude-3-haiku-20240307,claude:18690111:6,1192,0,3.11,0.002384
2025-05-21T02:27:03.544071,claude-3-haiku-20240307,claude:18690111:7,1188,0,1.22,0.002376
2025-05-21T02:27:04.635977,claude-3-haiku-20240307,claude:18690111:10,1187,0,1.09,0.002374
2025-05-21T02:27:05.340274,claude-3-haiku-20240307,claude:18690111:12,1187,0,0.7,0.002374
2025-05-21T02:27:06.147337,claude-3-haiku-20240307,claude:37170562:4,784,0,0.81,0.001568
2025-05-21T02:27:07.057754,claude-3-haiku-20240307,claude:37170562:5,786,0,0.91,0.001572
2025-05-21T02:27:09.969068,claude-3-haiku-20240307,claude:33251309:9,780,0,2.91,0.00156
2025-05-21T02:27:10.596165,claude-3-haiku-20240307,claude:33251309:10,776,0,0.63,0.001552
2025-05-21T02:27:11.280373,claude-3-haiku-20240307,claude:28093585:1,606,0,0.68,0.001212
2025-05-21T02:27:12.211258,claude-3-haiku-20240307,claude:21995149:4,841,0,0.93,0.001682
2025-05-21T02:27:12.953141,claude-3-haiku-20240307,claude:21995149:5,802,0,0.74,0.001604
2025-05-21T02:27:14.786674,claude-3-haiku-20240307,claude:21995149:6,833,0,1.83,0.001666
2025-05-21T02:27:15.616903,claude-3-haiku-20240307,claude:21995149:7,814,0,0.83,0.001628
2025-05-21T02:27:16.236802,claude-3-haiku-20240307,claude:21995149:8,816,0,0.62,0.001632
2025-05-21T02:27:16.982146,claude-3-haiku-20240307,claude:25025967:4,810,0,0.74,0.00162
2025-05-21T02:27:18.235497,claude-3-haiku-20240307,claude:25025967:5,804,0,1.25,0.001608
2025-05-21T02:27:19.483869,claude-3-haiku-20240307,claude:18852102:5,1007,0,1.25,0.002014
2025-05-21T02:27:20.263337,claude-3-haiku-20240307,claude:18852102:6,988,0,0.78,0.001976
2025-05-21T02:27:21.173934,claude-3-haiku-20240307,claude:18852102:7,983,0,0.91,0.001966
2025-05-21T02:27:21.871333,claude-3-haiku-20240307,claude:18852102:8,977,0,0.7,0.001954
2025-05-21T02:27:22.760090,claude-3-haiku-20240307,claude:18852102:9,1010,0,0.89,0.00202
2025-05-21T02:27:23.569877,claude-3-haiku-20240307,claude:2118505:1,947,0,0.81,0.001894
2025-05-21T02:27:26.930687,claude-3-haiku-20240307,claude:2118505:2,908,0,3.36,0.001816
2025-05-21T02:27:27.777493,claude-3-haiku-20240307,claude:2118505:3,943,0,0.85,0.001886
2025-05-21T02:27:28.773394,claude-3-haiku-20240307,claude:2118505:5,944,0,1.0,0.001888
2025-05-21T02:27:29.521024,claude-3-haiku-20240307,claude:2118505:7,922,0,0.75,0.001844
2025-05-21T02:27:30.466131,claude-3-haiku-20240307,claude:2118505:8,931,0,0.94,0.001862
2025-05-21T02:27:31.433854,claude-3-haiku-20240307,claude:2118505:9,961,0,0.97,0.001922
2025-05-21T02:27:32.179295,claude-3-haiku-20240307,claude:19422607:3,756,0,0.74,0.001512
2025-05-21T02:27:32.885632,claude-3-haiku-20240307,claude:19422607:4,748,0,0.71,0.001496
2025-05-21T02:27:33.533535,claude-3-haiku-20240307,claude:19422607:5,741,0,0.65,0.001482
2025-05-21T02:27:34.297213,claude-3-haiku-20240307,claude:19422607:6,742,0,0.76,0.001484
2025-05-21T02:27:37.408455,claude-3-haiku-20240307,claude:27059462:1,1111,0,3.11,0.002222
2025-05-21T02:27:38.085181,claude-3-haiku-20240307,claude:27059462:4,1092,0,0.68,0.002184
2025-05-21T02:27:38.791515,claude-3-haiku-20240307,claude:27059462:10,1105,0,0.71,0.00221
2025-05-21T02:27:39.576344,claude-3-haiku-20240307,claude:27059462:12,1099,0,0.78,0.002198
2025-05-21T02:27:40.726493,claude-3-haiku-20240307,claude:22939711:1,773,0,1.15,0.001546
2025-05-21T02:27:41.426041,claude-3-haiku-20240307,claude:22939711:2,734,0,0.7,0.001468
2025-05-21T02:27:42.129978,claude-3-haiku-20240307,claude:22939711:4,733,0,0.7,0.001466
2025-05-21T02:27:45.104835,claude-3-haiku-20240307,claude:34323292:4,901,0,2.97,0.001802
2025-05-21T02:27:46.886175,claude-3-haiku-20240307,claude:34323292:7,907,0,1.78,0.001814
2025-05-21T02:27:47.551688,claude-3-haiku-20240307,claude:34323292:8,882,0,0.66,0.001764
2025-05-21T02:27:48.185188,claude-3-haiku-20240307,claude:34323292:9,892,0,0.63,0.001784
2025-05-21T02:27:48.827096,claude-3-haiku-20240307,claude:19234916:1,591,0,0.64,0.001182
2025-05-21T02:27:49.764227,claude-3-haiku-20240307,claude:19234916:4,588,0,0.94,0.001176
2025-05-21T02:27:51.511178,claude-3-haiku-20240307,claude:2374566:3,985,0,1.74,0.00197
2025-05-21T02:27:52.860918,claude-3-haiku-20240307,claude:2374566:4,968,0,1.35,0.001936
2025-05-21T02:27:53.975711,claude-3-haiku-20240307,claude:2374566:5,1002,0,1.11,0.002004
2025-05-21T02:27:54.896597,claude-3-haiku-20240307,claude:2374566:6,961,0,0.92,0.001922
2025-05-21T02:27:56.690797,claude-3-haiku-20240307,claude:2374566:7,1040,0,1.79,0.00208
2025-05-21T02:27:57.591441,claude-3-haiku-20240307,claude:2374566:9,998,0,0.9,0.001996
2025-05-21T02:27:58.234377,claude-3-haiku-20240307,claude:22582700:3,673,0,0.64,0.001346
2025-05-21T02:27:58.956366,claude-3-haiku-20240307,claude:22582700:4,673,0,0.72,0.001346
2025-05-21T02:28:01.123560,llama3-8b,llama:8057077:2,1007,56,1.74,0.001594
2025-05-21T02:28:03.673400,llama3-8b,llama:8057077:3,1011,74,1.85,0.001628
2025-05-21T02:28:06.209794,llama3-8b,llama:8057077:4,1015,67,1.81,0.001623
2025-05-21T02:28:08.707846,llama3-8b,llama:8057077:5,1025,76,1.83,0.001651
2025-05-21T02:28:11.155577,llama3-8b,llama:8057077:6,1015,78,1.74,0.00164
2025-05-21T02:28:13.681028,llama3-8b,llama:8057077:7,999,42,1.81,0.001561
2025-05-21T02:28:15.811489,llama3-8b,llama:8057077:8,1013,51,1.88,0.001596
2025-05-21T02:28:17.834854,llama3-8b,llama:8057077:9,994,34,1.28,0.001542
2025-05-21T02:28:19.837816,llama3-8b,llama:8057077:10,1019,71,1.57,0.001635
2025-05-21T02:28:21.726723,llama3-8b,llama:8057077:11,1013,63,1.63,0.001614
2025-05-21T02:28:23.411626,llama3-8b,llama:8057077:12,990,26,1.12,0.001524
2025-05-21T02:28:25.138365,llama3-8b,llama:8057077:13,1001,48,1.26,0.001574
2025-05-21T02:28:28.639736,llama3-8b,llama:27168519:5,2121,2,3.11,0.003185
2025-05-21T02:28:30.281076,llama3-8b,unknown,2160,2,1.18,0.003243
2025-05-21T02:28:32.636642,llama3-8b,unknown,2160,2,1.66,0.003243
2025-05-21T02:28:34.643569,llama3-8b,llama:27168519:8,2087,41,1.44,0.003192
2025-05-21T02:28:37.234569,llama3-8b,llama:27168519:9,2103,26,2.1,0.003194
2025-05-21T02:28:40.728642,llama3-8b,llama:27168519:10,2105,105,3.22,0.003315
2025-05-21T02:28:42.891335,llama3-8b,llama:27168519:11,2093,36,1.52,0.003194
2025-05-21T02:28:45.808865,llama3-8b,llama:27168519:12,2338,102,2.42,0.00366
2025-05-21T02:28:48.232902,llama3-8b,llama:27168519:13,2180,65,2.07,0.003368
2025-05-21T02:28:50.471120,llama3-8b,llama:27168519:14,2138,33,1.92,0.003257
2025-05-21T02:28:52.344749,llama3-8b,llama:27168519:15,2241,106,1.47,0.003521
2025-05-21T02:28:54.273955,llama3-8b,llama:27168519:16,2132,32,1.38,0.003246
2025-05-21T02:28:57.425405,llama3-8b,llama:27168519:17,2503,2,2.44,0.003757
2025-05-21T02:28:59.469785,llama3-8b,unknown,2542,2,1.39,0.003816
2025-05-21T02:29:01.519861,llama3-8b,unknown,2542,2,1.33,0.003816
2025-05-21T02:29:03.287560,llama3-8b,llama:27168519:18,2089,2,1.41,0.003136
2025-05-21T02:29:04.937907,llama3-8b,unknown,2128,2,1.08,0.003195
2025-05-21T02:29:06.728217,llama3-8b,unknown,2128,2,1.11,0.003195
2025-05-21T02:29:09.182293,llama3-8b,llama:27168519:19,2104,55,2.14,0.003239
2025-05-21T02:29:12.814685,llama3-8b,llama:27168519:20,2107,39,3.24,0.003219
2025-05-21T02:29:14.835989,llama3-8b,llama:27168519:21,2092,55,1.44,0.003221
2025-05-21T02:29:16.544320,llama3-8b,llama:27168519:22,2098,2,1.01,0.00315
2025-05-21T02:29:18.606549,llama3-8b,unknown,2137,29,1.33,0.003249
2025-05-21T02:29:20.089968,llama3-8b,llama:20203436:1,657,25,1.05,0.001023
2025-05-21T02:29:22.111133,llama3-8b,llama:20203436:4,661,35,1.54,0.001044
2025-05-21T02:29:24.924198,llama3-8b,llama:27353385:2,1476,66,2.3,0.002313
2025-05-21T02:29:26.338394,llama3-8b,llama:27353385:4,1456,24,1.03,0.00222
2025-05-21T02:29:28.399801,llama3-8b,llama:27353385:5,1469,49,1.65,0.002277
2025-05-21T02:29:30.413488,llama3-8b,llama:27353385:6,1454,26,1.59,0.00222
2025-05-21T02:29:31.680058,llama3-8b,llama:27353385:8,1452,20,0.99,0.002208
2025-05-21T02:29:34.167046,llama3-8b,llama:27353385:10,1480,50,1.75,0.002295
2025-05-21T02:29:35.830457,llama3-8b,llama:27353385:11,1454,26,1.3,0.00222
2025-05-21T02:29:38.363362,llama3-8b,llama:27353385:12,1451,37,2.22,0.002232
2025-05-21T02:29:40.017488,llama3-8b,llama:27353385:14,1455,20,1.29,0.002213
2025-05-21T02:29:41.616821,llama3-8b,llama:27353385:15,1458,46,1.02,0.002256
2025-05-21T02:29:44.248575,llama3-8b,llama:27353385:16,1467,50,2.37,0.002276
2025-05-21T02:29:46.788315,llama3-8b,llama:27353385:17,1475,73,1.9,0.002322
2025-05-21T02:29:48.977356,llama3-8b,llama:27353385:18,1454,23,1.5,0.002216
2025-05-21T02:29:51.378601,llama3-8b,llama:27353385:19,1452,24,1.71,0.002214
2025-05-21T02:29:53.357199,llama3-8b,llama:27353385:20,1577,84,1.26,0.002492
2025-05-21T02:29:54.960103,llama3-8b,llama:27353385:21,1467,34,0.96,0.002252
2025-05-21T02:29:57.642675,llama3-8b,llama:27353385:22,1523,59,2.27,0.002373
2025-05-21T02:29:59.595403,llama3-8b,llama:27353385:23,1516,29,1.4,0.002318
2025-05-21T02:30:01.423924,llama3-8b,llama:27353385:24,1465,31,1.36,0.002244
2025-05-21T02:30:18.018603,llama3-8b,llama:27353385:25,1454,22,16.03,0.002214
2025-05-21T02:30:20.506523,llama3-8b,llama:27353385:26,1486,28,1.75,0.002271
2025-05-21T02:30:21.895974,llama3-8b,llama:27353385:27,1457,21,0.91,0.002217
2025-05-21T02:30:23.792283,llama3-8b,llama:27353385:28,1471,42,1.27,0.00227
2025-05-21T02:30:25.080515,llama3-8b,llama:27353385:29,1451,23,0.93,0.002211
2025-05-21T02:30:27.868497,llama3-8b,llama:27353385:30,1484,71,2.24,0.002332
2025-05-21T02:30:29.356689,llama3-8b,llama:27353385:31,1458,19,1.18,0.002216
2025-05-21T02:30:31.527676,llama3-8b,llama:27353385:32,1452,22,1.5,0.002211
2025-05-21T02:30:33.048912,llama3-8b,llama:9294935:4,593,21,0.99,0.000921
2025-05-21T02:30:35.632585,llama3-8b,llama:23388799:2,638,76,1.85,0.001071
2025-05-21T02:30:37.351502,llama3-8b,llama:32272430:5,764,45,1.38,0.001213
2025-05-21T02:30:38.876351,llama3-8b,llama:32272430:6,790,31,0.93,0.001231
2025-05-21T02:30:41.692924,llama3-8b,llama:32272430:7,776,57,2.37,0.001249
2025-05-21T02:30:44.535782,llama3-8b,llama:32272430:8,772,72,2.57,0.001266
2025-05-21T02:30:46.251868,llama3-8b,llama:17722706:9,1106,40,1.2,0.001719
2025-05-21T02:30:48.284972,llama3-8b,llama:17722706:10,1099,28,1.64,0.00169
2025-05-21T02:30:50.025085,llama3-8b,llama:17722706:11,1103,42,1.18,0.001718
2025-05-21T02:30:52.008433,llama3-8b,llama:17722706:12,1093,35,1.44,0.001692
2025-05-21T02:30:53.999911,llama3-8b,llama:17722706:13,1133,50,1.6,0.001775
2025-05-21T02:30:55.896696,llama3-8b,llama:17722706:14,1107,46,1.18,0.00173
2025-05-21T02:30:57.512857,llama3-8b,llama:17722706:15,1114,36,1.05,0.001725
2025-05-21T02:30:59.544504,llama3-8b,llama:17722706:19,1083,20,1.61,0.001654
2025-05-21T02:31:02.334198,llama3-8b,llama:33095090:2,581,47,2.49,0.000942
2025-05-21T02:31:03.731185,llama3-8b,llama:33095090:3,567,21,1.07,0.000882
2025-05-21T02:31:05.294585,llama3-8b,llama:23352618:6,789,31,1.29,0.00123
2025-05-21T02:31:08.447128,llama3-8b,llama:23352618:7,792,31,2.62,0.001235
2025-05-21T02:31:10.562787,llama3-8b,llama:23352618:8,804,63,1.72,0.001301
2025-05-21T02:31:13.238601,llama3-8b,llama:35836323:5,954,136,1.97,0.001635
2025-05-21T02:31:15.355308,llama3-8b,llama:35836323:6,935,49,1.77,0.001476
2025-05-21T02:31:17.430490,llama3-8b,llama:35836323:7,987,121,1.61,0.001662
2025-05-21T02:31:19.534532,llama3-8b,llama:35836323:8,964,140,1.67,0.001656
2025-05-21T02:31:21.561777,llama3-8b,llama:2316808:1,677,71,1.45,0.001122
2025-05-21T02:31:24.302760,llama3-8b,llama:2316808:2,675,51,2.26,0.001089
2025-05-21T02:31:26.475360,llama3-8b,llama:2316808:3,684,55,1.87,0.001109
2025-05-21T02:31:29.005703,llama3-8b,llama:2316808:4,679,52,1.89,0.001097
2025-05-21T02:31:31.395304,llama3-8b,llama:2316808:5,669,30,1.65,0.001048
2025-05-21T02:31:33.154358,llama3-8b,llama:7049964:1,805,45,1.43,0.001275
2025-05-21T02:31:35.856036,llama3-8b,llama:7049964:2,796,36,2.41,0.001248
2025-05-21T02:31:37.438268,llama3-8b,llama:7049964:3,801,36,1.0,0.001256
2025-05-21T02:31:38.995116,llama3-8b,llama:7049964:4,806,45,1.14,0.001277
2025-05-21T02:31:40.440595,llama3-8b,llama:7049964:5,821,49,1.1,0.001305
2025-05-21T02:31:43.274036,llama3-8b,llama:7049964:6,820,169,2.11,0.001484
